Time	HXK:	PGI:	PFK:
254.66	0.00863245039006803	0.0109132746122121	0.0107426982536964
256.88	0.00850093870278131	0.0108643678354746	0.0106982857998948
259.1	0.00836717068696455	0.010814892976445	0.0106540193485415
261.32	0.00823127375803126	0.0107648714932382	0.0106098918315613
263.54	0.00809337533139491	0.0107143248439685	0.0105658961808787
265.76	0.007953602822469	0.0106632744867508	0.0105220253284186
267.98	0.00781208364666702	0.0106117418796996	0.0104782722061054
270.2	0.00766894521940243	0.0105597484809295	0.010434629745864
272.42	0.00752431495608874	0.0105073157485551	0.0103910908796189
274.64	0.00737832027213944	0.0104544651406912	0.0103476485392949
276.86	0.007231088582968	0.0104012181154522	0.0103042956568166
279.08	0.00708274730398792	0.0103475961309529	0.0102610251641086
281.3	0.00693342385061269	0.0102936206453079	0.0102178299930957
283.52	0.00678324563825578	0.0102393131166317	0.0101747030757025
285.74	0.00663234008233069	0.010184695003039	0.0101316373438537
287.96	0.0064808345982509	0.0101297877626445	0.0100886257294739
290.18	0.00632885660142991	0.0100746128535627	0.0100456611644879
292.4	0.00617653350728118	0.0100191917339084	0.0100027365808202
294.62	0.00602399273121823	0.009963545861796	0.00995984491039554
296.84	0.00587136168865453	0.00990769669534027	0.00991697908513861
299.06	0.00571876779500357	0.0098516656926558	0.00987413203697407
301.28	0.00556633846567883	0.00979547431185721	0.00983129669782657
303.5	0.0054142011160938	0.00973914401105914	0.0097884659996208
305.72	0.00526248316166197	0.0096826962483762	0.0097456328742814
307.94	0.00511131201779683	0.00962615248192303	0.00970279025373307
310.16	0.00496081509991186	0.00956953416981424	0.00965993106990045
312.38	0.00481111982342055	0.00951286277016446	0.00961704825470822
314.6	0.00466235360373639	0.00945615974108832	0.00957413474008105
316.82	0.00451464385627286	0.00939944654070045	0.00953118345794359
319.04	0.00436811799644346	0.00934274462711546	0.00948818734022054
321.26	0.00422290343966166	0.00928607545844798	0.00944513931883654
323.48	0.00407912760134095	0.00922946049281264	0.00940203232571627
325.7	0.00393691789689483	0.00917292118832407	0.00935885929278439
327.92	0.00379640174173678	0.00911647900309689	0.00931561315196558
330.14	0.00365770655128028	0.00906015539524571	0.0092722868351845
332.36	0.00352095974093883	0.00900397182288518	0.00922887327436582
334.58	0.0033862887261259	0.00894794974412991	0.0091853654014342
336.8	0.00325382092225499	0.00889211061709453	0.00914175614831431
339.02	0.00312368374473958	0.00883647589989366	0.00909803844693083
341.24	0.00299600460899317	0.00878106705064194	0.00905420522920842
343.46	0.00287091093042923	0.00872590552745398	0.00901024942707174
345.68	0.00274853012446126	0.00867101278844441	0.00896616397244546
347.9	0.00262898960650273	0.00861641029172784	0.00892194179725426
350.12	0.00251241679196715	0.00856211949541893	0.0088775758334228
352.34	0.00239893909626799	0.00850816185763228	0.00883305901287575
354.56	0.00228868393481874	0.00845455883648252	0.00878838426753777
356.78	0.00218177872303289	0.00840133189008428	0.00874354452933354
359	0.00207835087632392	0.00834850247655217	0.00869853273018771
361.22	0.00197849541669533	0.00829608641689941	0.00865334349762485
363.44	0.00188217779251056	0.00824407698373349	0.00860797824156903
365.66	0.00178933105872309	0.00819246181256048	0.00856244006754421
367.88	0.00169988827028637	0.00814122853888646	0.00851673208107435
370.1	0.00161378248215386	0.0080903647982175	0.00847085738768343
372.32	0.00153094674927902	0.00803985822605968	0.00842481909289539
374.54	0.0014513141266153	0.00798969645791906	0.0083786203022342
376.76	0.00137481766911618	0.00793986712930173	0.00833226412122382
378.98	0.0013013904317351	0.00789035787571376	0.00828575365538822
381.2	0.00123096546942552	0.00784115633266121	0.00823909201025136
383.42	0.00116347583714091	0.00779225013565017	0.0081922822913372
385.64	0.00109885458983473	0.00774362692018671	0.0081453276041697
387.86	0.00103703478246043	0.00769527432177691	0.00809823105427282
390.08	0.000977949469971469	0.00764717997592682	0.00805099574717053
392.3	0.000921531707321314	0.00759933151814254	0.00800362478838678
394.52	0.000867714549463419	0.00755171658393013	0.00795612128344554
396.74	0.000816431051351246	0.00750432280879567	0.00790848833787078
398.96	0.000767614267938252	0.00745713782824523	0.00786072905718645
401.18	0.000721197254177898	0.00741014927778489	0.00781284654691652
403.4	0.000677113065023641	0.00736334479292071	0.00776484391258494
405.62	0.000635294755428942	0.00731671200915878	0.00771672425971568
407.84	0.000595675380347261	0.00727023856200516	0.0076684906938327
410.06	0.000558187994732055	0.00722391208696594	0.00762014632045997
412.28	0.000522765653536786	0.00717772021954718	0.00757169424512145
414.5	0.00048934141171491	0.00713165059525495	0.00752313757334109
416.72	0.000457848324219889	0.00708569084959534	0.00747447941064287
418.94	0.00042821944600518	0.00703982861807442	0.00742572286255073
421.16	0.000400387832024244	0.00699405153619826	0.00737687103458865
423.38	0.000374286537230539	0.00694834723947292	0.00732792703228059
425.6	0.000349848616577526	0.0069027033634045	0.0072788939611505
427.82	0.000327007125018662	0.00685710754349906	0.00722977492672236
430.04	0.000305695117507408	0.00681154741526267	0.00718057303452011
432.26	0.000285845648997222	0.00676601061420141	0.00713129139006774
434.48	0.000267391774441564	0.00672048477582135	0.00708193309888919
436.7	0.000250266548793894	0.00667495753562857	0.00703250126650842
438.92	0.000234403027007669	0.00662941652912915	0.00698299899844941
441.14	0.00021973426403635	0.00658384939182914	0.00693342940023611
443.36	0.000206193314833396	0.00653824375923463	0.00688379557739249
445.58	0.000193713234352266	0.0064925872668517	0.0068341006354425
447.8	0.000182227077546419	0.00644686755018641	0.00678434767991012
450.02	0.000171667899369315	0.00640107224474484	0.00673453981631929
452.24	0.000161968754774412	0.00635518898603307	0.00668468015019399
454.46	0.000153062698715171	0.00630920540955715	0.00663477178705817
456.68	0.000144882786145049	0.00626310915082319	0.0065848178324358
458.9	0.000137362072017508	0.00621688784533723	0.00653482139185084
461.12	0.000130433611286004	0.00617052912860537	0.00648478557082725
463.34	0.000124030458903999	0.00612402063613367	0.00643471347488899
465.56	0.000118085669824951	0.0060773500034282	0.00638460820956003
467.78	0.00011253229900232	0.00603050486599505	0.00633447288036433
470	0.000107303401389564	0.00598347285934027	0.00628431059282585
472.22	0.000102342106149346	0.0059362469830742	0.0062341265442101
474.44	9.76318392811358e-05	0.0058888416932241	0.00618393429874882
476.66	9.31661009936072e-05	0.00584127680992148	0.0061337495124153
478.88	8.89383914954331e-05	0.00579357215329786	0.00608358784118283
481.1	8.49422109952872e-05	0.00574574754348476	0.00603346494102468
483.32	8.11710597018424e-05	0.00569782280061367	0.00598339646791416
485.54	7.76184378237722e-05	0.00564981774481613	0.00593339807782454
487.76	7.42778455697497e-05	0.00560175219622364	0.00588348542672912
489.98	7.11427831484483e-05	0.00555364597496772	0.00583367417060117
492.2	6.82067507685411e-05	0.00550551890117987	0.005783979965414
494.42	6.54632486387015e-05	0.00545739079499162	0.00573441846714089
496.64	6.29057769676026e-05	0.00540928147653447	0.00568500533175511
498.86	6.05278359639179e-05	0.00536121076593995	0.00563575621522998
501.08	5.83229258363204e-05	0.00531319848333955	0.00558668677353876
503.3	5.62845467934834e-05	0.00526526444886481	0.00553781266265474
505.52	5.44061990440804e-05	0.00521742848264722	0.00548914953855123
507.74	5.26813827967844e-05	0.00516971040481831	0.00544071305720149
509.96	5.11035982602688e-05	0.00512213003550958	0.00539251887457882
512.18	4.96663456432068e-05	0.00507470719485256	0.00534458264665651
514.4	4.83631251542716e-05	0.00502746170297875	0.00529692002940785
516.62	4.71874370021366e-05	0.00498041338001967	0.00524954667880612
518.84	4.6132781395475e-05	0.00493358204610683	0.0052024782508246
521.06	4.519265854296e-05	0.00488698752137174	0.0051557304014366
523.28	4.43605686532649e-05	0.00484064962594592	0.00510931878661539
525.5	4.36300119350629e-05	0.00479458817996089	0.00506325906233426
527.72	4.29944885970274e-05	0.00474882300354814	0.0050175668845665
529.94	4.24474988478315e-05	0.00470337391683921	0.00497225790928539
532.16	4.19825428961486e-05	0.0046582607399656	0.00492734779246424
534.38	4.15931209506519e-05	0.00461350329305883	0.00488285219007631
536.6	4.12727332200146e-05	0.0045691213962504	0.00483878675809491
538.82	4.101487991291e-05	0.00452513486967184	0.00479516715249331
541.04	4.08130612380114e-05	0.00448156353345465	0.0047520090292448
543.26	4.0660777403992e-05	0.00443842720773036	0.00470932804432268
545.48	4.05515286195251e-05	0.00439574571263046	0.00466713985370023
547.7	4.0478815093284e-05	0.00435353886828648	0.00462546011335074
549.92	4.04361370339418e-05	0.00431182649482994	0.00458430447924749
552.14	4.04169946501719e-05	0.00427062841239233	0.00454368860736377
554.36	4.04148881506476e-05	0.00422996444110519	0.00450362815367287
556.58	4.0423317744042e-05	0.00418985440110001	0.00446413877414808
558.8	4.04357836390284e-05	0.00415031811250832	0.00442523612476269
561.02	4.04457860442801e-05	0.00411137539546163	0.00438693586148998
563.24	4.04468251684704e-05	0.00407304607009145	0.00434925364030323
565.46	4.04324012202725e-05	0.00403534995652929	0.00431220511717575
567.68	4.03960144083596e-05	0.00399830687490667	0.00427580594808081
569.9	4.03311649414051e-05	0.0039619366453551	0.0042400717889917
572.12	4.02313530280822e-05	0.0039262590880061	0.00420501829588171
574.34	4.00900788770641e-05	0.00389129402299117	0.00417066112472413
576.56	3.99008426970241e-05	0.00385706127044184	0.00413701593149225
578.78	3.96571446966354e-05	0.00382358065048961	0.00410409837215934
581	3.93524850845714e-05	0.00379087198326601	0.00407192410269871
583.22	3.89819420850151e-05	0.00375894401827531	0.004040494351251
585.44	3.85469059841888e-05	0.0037277612225129	0.00400975263462632
587.66	3.80503450838245e-05	0.00369727699234695	0.00397962804180213
589.88	3.74952276856543e-05	0.00366744472414561	0.0039500496617559
592.1	3.68845220914105e-05	0.00363821781427705	0.00392094658346511
594.32	3.62211966028249e-05	0.00360954965910943	0.00389224789590722
596.54	3.55082195216298e-05	0.0035813936550109	0.0038638826880597
598.76	3.47485591495572e-05	0.00355370319834964	0.00383578004890003
600.98	3.39451837883393e-05	0.0035264316854938	0.00380786906740566
603.2	3.31010617397081e-05	0.00349953251281153	0.00378007883255407
605.42	3.22191613053956e-05	0.00347295907667101	0.00375233843332273
607.64	3.13024507871341e-05	0.0034466647734404	0.0037245769586891
609.86	3.03538984866557e-05	0.00342060299948785	0.00369672349763066
612.08	2.93764727056922e-05	0.00339472715118152	0.00366870713912488
614.3	2.8373141745976e-05	0.00336899062488958	0.00364045697214921
616.52	2.7346873909239e-05	0.00334334681698019	0.00361190208568114
618.74	2.63006374972134e-05	0.0033177491238215	0.00358297156869814
620.96	2.52374008116313e-05	0.00329215094178169	0.00355359451017766
623.18	2.41601321542247e-05	0.0032665056672289	0.00352369999909718
625.4	2.30717998267258e-05	0.00324076669653131	0.00349321712443417
627.62	2.19753721308667e-05	0.00321488742605707	0.00346207497516609
629.84	2.08738173683794e-05	0.00318882125217434	0.00343020264027042
632.06	1.9770103840996e-05	0.00316252157125129	0.00339752920872463
634.28	1.86671998504486e-05	0.00313594177965607	0.00336398376950618
636.5	1.75680736984694e-05	0.00310903527375686	0.00332949541159255
638.72	1.64756936867903e-05	0.00308175544992179	0.00329399322396119
640.94	1.53930281171436e-05	0.00305405570451905	0.00325740629558959
643.16	1.43230452912612e-05	0.00302588943391678	0.00321966371545521
645.38	1.32687135108754e-05	0.00299721003448316	0.00318069457253551
647.6	1.22330010777182e-05	0.00296797090258634	0.00314042795580798
649.82	1.12188762935216e-05	0.00293812543459447	0.00309879295425007
652.04	1.02293074600178e-05	0.00290762702687574	0.00305571865683926
654.26	9.26726287893884e-06	0.00287642907579828	0.00301113415255301
656.48	8.33571085201691e-06	0.00284448497773028	0.0029649685303688
658.7	7.43761968098398e-06	0.00281174812903988	0.00291715087926409
660.92	6.5759576675722e-06	0.00277817192609524	0.00286761028821635
663.14	5.75369311351366e-06	0.00274370976526454	0.00281627584620305
665.36	4.9737943205405e-06	0.00270831504291592	0.00276307664220167
667.58	4.23922959038472e-06	0.00267194115541756	0.00270794176518966
669.8	3.55296722477846e-06	0.0026345414991376	0.00265080030414449
672.02	2.91797552545381e-06	0.00259606947044422	0.00259158134804365
674.24	2.3372227941429e-06	0.00255647846570557	0.00253021398586459
676.46	1.81367733257776e-06	0.00251572188128982	0.00246662730658479
678.68	1.35030744249052e-06	0.00247375311356512	0.00240075039918171
680.9	9.50081425613269e-07	0.00243052555889964	0.00233251235263282
683.12	6.15967583678114e-07	0.00238599261366153	0.0022618422559156
685.34	3.50934218417116e-07	0.00234010767421897	0.0021886691980075
687.56	1.57949631562386e-07	0.0022928241369401	0.002112922267886
689.78	3.99821248460187e-08	0.00224409539819309	0.00203453055452858
692	1.0842021724855e-19	0.00219387485434611	0.00195342314691269
