Time	r1:	r2:	r3:	r4:	r5:	r6:	r7:	r8:	r9:
11.3333333333333	0.0322762579315779	0.00846577714623876	0.00995045209845018	0.0300745613264415	0.0430202055481418	0.0262499993989455	0.0178586018882491	0.018229079163448	0.0087869824176434
11.5	0.0317419871627398	0.00830642141684955	0.0097560334062736	0.0295907632470837	0.0427781811012041	0.0261610275635334	0.017756749860648	0.018184540188853	0.00892337977747719
11.6666666666667	0.0312161258351107	0.00815172338322695	0.00956666134424377	0.0291088433278217	0.0425258162849384	0.0260662230012564	0.0176470634461228	0.0181298676744841	0.00905668213408987
11.8333333333333	0.0306985743801103	0.00800156247623264	0.00938222499453749	0.0286289894007001	0.0422635727092535	0.0259657958977189	0.0175298937682854	0.0180654530892637	0.00918688752481839
12	0.0301892332291585	0.00785581812672829	0.00920261343933156	0.0281513892977636	0.041991911984058	0.0258599564385252	0.0174055919507476	0.0179916879021145	0.00931399398699973
12.1666666666667	0.0296880028136748	0.00771436976557558	0.00902771576080276	0.0276762308510567	0.0417112957192607	0.0257489148092797	0.0172745091171211	0.017908963581959	0.00943799955797084
12.3333333333333	0.0291947835650791	0.0075770968236362	0.0088574210411279	0.0272037018926242	0.0414221855247702	0.0256328811955866	0.0171369963910179	0.0178176715977197	0.00955890227506867
12.5	0.028709475914791	0.00744387873177181	0.00869161836248374	0.0267339902545106	0.0411250430104952	0.0255120657830503	0.0169934048960498	0.0177182034183191	0.00967670017563019
12.6666666666667	0.0282319802942304	0.0073145949208441	0.0085301968070471	0.0262672837687607	0.0408203297863444	0.0253866787572752	0.0168440857558286	0.0176109505126798	0.00979139129699235
12.8333333333333	0.0277621971348169	0.00718912482171474	0.00837304545699475	0.025803770267419	0.0405085074622265	0.0252569303038656	0.0166893900939662	0.0174963043497243	0.00990297367649212
13	0.0273000268679703	0.00706734786524542	0.0082200533945035	0.0253436375825301	0.0401900376480502	0.0251230306084259	0.0165296690340743	0.0173746563983752	0.0100114453514664
13.1666666666667	0.0268453699251102	0.0069491434822978	0.00807110970175014	0.0248870735461388	0.0398653819537242	0.0249851898565604	0.0163652736997648	0.0172463981275549	0.0101168043592523
13.3333333333333	0.0263981267376565	0.00683439110373358	0.00792610346091145	0.0244342659902897	0.0395350019891571	0.0248436182338733	0.0161965552146496	0.0171119210061861	0.0102190487371866
13.5	0.0259581977370289	0.00672297016041442	0.00778492375416423	0.0239854027470274	0.0391993593642576	0.0246985259259692	0.0160238647023405	0.0169716165031911	0.0103181765226064
13.6666666666667	0.025525483354647	0.006614760083202	0.00764745966368527	0.0235406716483965	0.0388589156889344	0.0245501231184523	0.0158475532864493	0.0168258760874927	0.0104141857528486
13.8333333333333	0.0250998840219307	0.006509640302958	0.00751360027165135	0.0231002605264417	0.0385141325730963	0.0243986199969269	0.0156679720905878	0.0166750912280133	0.0105070744652501
14	0.0246813001702996	0.0064074902505441	0.00738323466023928	0.0226643572132077	0.0381654716266518	0.0242442267469974	0.0154854722383679	0.0165196533936754	0.0105968406971479
14.1666666666667	0.0242696322311736	0.00630818935682198	0.00725625191162585	0.022233149540739	0.0378133944595097	0.0240871535542682	0.0153004048534014	0.0163599540534015	0.010683482485879
14.3333333333333	0.0238647806359722	0.00621161705265331	0.00713254110798784	0.0218068253410803	0.0374583626815787	0.0239276106043435	0.0151131210593001	0.0161963846761143	0.0107669978687803
14.5	0.0234666458161152	0.00611765276889978	0.00701199133150205	0.0213855724462763	0.0371008379027674	0.0237658080828278	0.0149239719796759	0.0160293367307363	0.0108473848831889
14.6666666666667	0.0230751282030225	0.00602617593642305	0.00689449166434527	0.0209695786883715	0.0367412817329845	0.0236019561753253	0.0147333087381407	0.0158592016861899	0.0109246415664415
14.8333333333333	0.0226901282281137	0.00593706598608482	0.00677993118869428	0.0205590318994107	0.0363801557821388	0.0234362650674405	0.0145414824583062	0.0156863710113977	0.0109987659558753
15	0.0223115463228084	0.00585020234874675	0.00666819898672589	0.0201541199114385	0.0360179216601389	0.0232689449447775	0.0143488442637842	0.0155112361752822	0.0110697560888272
15.1666666666667	0.0219392829185266	0.00576546445527052	0.00655918414061689	0.0197550305564994	0.0356550409768935	0.0231002059929409	0.0141557452781867	0.0153341886467661	0.011137610002634
15.3333333333333	0.0215732384466879	0.00568273173651782	0.00645277573254406	0.0193619516666382	0.0352919753423112	0.0229302583975349	0.0139625366251254	0.0151556198947717	0.0112023257346329
15.5	0.021213313338712	0.00560188362335031	0.00634886284468419	0.0189750710738995	0.0349291863663008	0.0227593123441638	0.0137695694282122	0.0149759213882217	0.0112639013221607
15.6666666666667	0.0208594080260186	0.00552279954662968	0.00624733455921409	0.0185945766103279	0.034567135658771	0.0225875780184321	0.0135771948110589	0.0147954845960386	0.0113223348025544
15.8333333333333	0.0205114229400276	0.00544535893721761	0.00614807995831053	0.0182206561079681	0.0342062848296304	0.022415265605944	0.0133857638972773	0.0146147009871448	0.0113776242131509
16	0.0201692585121586	0.00536944122597576	0.00605098812415032	0.0178534973988647	0.0338470954887877	0.0222425852923039	0.0131956278104794	0.0144339620304631	0.0114297675912873
16.1666666666667	0.0198328151738313	0.00529492584376583	0.00595594813891024	0.0174932883150624	0.0334900292461517	0.0220697472631161	0.0130071376742768	0.0142536591949157	0.0114787629743005
16.3333333333333	0.0195019933564655	0.00522169222144949	0.00586284908476708	0.0171402166886057	0.0331355477116309	0.021896961703985	0.0128206446122815	0.0140741839494254	0.0115246083995273
16.5	0.019176693491481	0.00514961978988842	0.00577158004389764	0.0167944703515394	0.0327841124951341	0.0217244388005149	0.0126364997481052	0.0138959277629147	0.0115673019043049
16.6666666666667	0.0188568160102974	0.00507858797994428	0.00568203009847872	0.016456237135908	0.03243618520657	0.0215523887383102	0.0124550542053599	0.013719282104306	0.0116068415259702
16.8333333333333	0.0185422666874097	0.00500849508438826	0.0055941030986564	0.0161256515386659	0.0320921421278721	0.0213809875003974	0.012276592185276	0.0135445693612205	0.0116432335144082
17	0.0182329726696143	0.00493931484362945	0.00550776196645409	0.0158026347164061	0.0317520182290731	0.0212102742594917	0.0121011301995593	0.0133718355960738	0.0116765169696973
17.1666666666667	0.0179288664467827	0.00487103985998646	0.00542298439186449	0.0154870544906314	0.0314157631522306	0.0210402539857308	0.0119286178375342	0.01320105778998	0.0117067392044639
17.3333333333333	0.0176298805087863	0.00480366273577787	0.0053397480648803	0.0151787786828444	0.0310833265394024	0.0208709316492522	0.011759004688525	0.0130322129240533	0.0117339475313343
17.5	0.0173359473454967	0.00473717607332229	0.00525803067549421	0.0148776751145478	0.0307546580326458	0.0207023122201932	0.0115922403418561	0.0128652779794077	0.011758189262935
17.6666666666667	0.0170469994467855	0.00467157247493831	0.00517780991369895	0.0145836116072443	0.0304297072740187	0.0205344006686915	0.0114282743868519	0.0127002299371576	0.0117795117118923
17.8333333333333	0.0167629693025242	0.00460684454294452	0.0050990634694872	0.0142964559824367	0.0301084239055785	0.0203672019648845	0.011267056412837	0.0125370457784169	0.0117979621908327
18	0.0164837894025843	0.00454298487965952	0.00502176903285167	0.0140160760616276	0.0297907575693828	0.0202007210789098	0.0111085360091355	0.0123757024842999	0.0118135880123827
18.1666666666667	0.0162093922368374	0.0044799860874019	0.00494590429378507	0.0137423396663198	0.0294766579074893	0.0200349629809049	0.010952662765072	0.0122161770359207	0.0118264364891685
18.3333333333333	0.0159397102951549	0.00441784076849027	0.00487144694228009	0.0134751146180159	0.0291660745619556	0.0198699326410072	0.0107993862699708	0.0120584464143935	0.0118365549338167
18.5	0.0156746760674085	0.00435654152524321	0.00479837466832944	0.0132142687382188	0.0288589571748392	0.0197056350293543	0.0106486561131563	0.0119024876008324	0.0118439906589537
18.6666666666667	0.0154142220434697	0.00429608095997932	0.00472666516192582	0.0129596698484309	0.0285552553881978	0.0195420751160837	0.010500421883953	0.0117482775763516	0.0118487909772058
18.8333333333333	0.0151582807132099	0.0042364516750172	0.00465629611306195	0.0127111857701552	0.028254918844089	0.019379257871333	0.0103546331716852	0.0115957933220652	0.0118510032011994
19	0.0149067845665008	0.00417764627267544	0.0045872452117305	0.0124686843248942	0.0279578971845703	0.0192171882652395	0.0102112395656773	0.0114450118190873	0.0118506746435611
19.1666666666667	0.0146596660932139	0.00411965735527264	0.00451949014792421	0.0122320333341508	0.0276641400516993	0.0190558712679408	0.0100701906552538	0.0112959100485322	0.0118478526169171
19.3333333333333	0.0144168577832207	0.0040624775251274	0.00445300861163575	0.0120011006194275	0.0273735970875338	0.0188953118495745	0.00993143602973898	0.0111484649915139	0.011842584433894
19.5	0.0141782921263927	0.0040060993845583	0.00438777829285785	0.0117757540022271	0.0270862179341312	0.018735514980278	0.00979492527845731	0.0110026536291467	0.0118349174071181
19.6666666666667	0.0139439016126015	0.00395051553588394	0.00432377688158319	0.0115558613040523	0.0268019522335491	0.0185764856301888	0.00966060799073316	0.0108584529425446	0.0118248988492158
19.8333333333333	0.0137136187317186	0.00389571858142293	0.00426098206780449	0.0113412903464058	0.0265207496278452	0.0184182287694445	0.00952843375589093	0.0107158399128219	0.0118125760728135
20	0.0134873759736156	0.00384170112349385	0.00419937154151444	0.0111319089507904	0.0262425597590771	0.0182607493681825	0.00939835216325503	0.0105747915210926	0.0117979963905378
20.1666666666667	0.0132651058281639	0.0037884557644153	0.00413892299270576	0.0109275849387086	0.0259673322693023	0.0181040523965404	0.00927031280214986	0.0104352847484709	0.0117812071150149
20.3333333333333	0.0130467407852352	0.00373597510650587	0.00407961411137113	0.0107281861316633	0.0256950168005785	0.0179481428246557	0.00914426526189981	0.010297296576071	0.0117622555588713
20.5	0.0128322133347009	0.00368425175208417	0.00402142258750328	0.0105335803511572	0.0254255629949633	0.0177930256226659	0.00902015913182928	0.0101608039850071	0.0117411890347334
20.6666666666667	0.0126214559664326	0.00363327830346878	0.00396432611109489	0.0103436354186928	0.0251589204945143	0.0176387057607085	0.00889794400126268	0.0100257839563932	0.0117180548552277
20.8333333333333	0.0124144011703018	0.0035830473629783	0.00390830237213867	0.010158219155773	0.0248950389412889	0.017485188208921	0.00877756945952439	0.00989221347134348	0.0116929003329804
21	0.0122109814361801	0.00353355153293134	0.00385332906062733	0.0099771993839005	0.024633867977345	0.0173324779374408	0.00865898509593882	0.00976006951097218	0.0116657727806181
21.1666666666667	0.012011129253939	0.00348478341564647	0.00379938386655357	0.00980044392457792	0.02437535724474	0.0171805799164057	0.00854214049983038	0.00962932905639341	0.0116367195107672
21.3333333333333	0.01181477711345	0.0034367356134423	0.00374644447991008	0.00962782059930799	0.0241194563855316	0.0170294991159529	0.00842698526052345	0.00949996908872131	0.011605787836054
21.5	0.0116218575045846	0.00338940072863743	0.00369448859068958	0.00945919722959344	0.0238661150417774	0.01687924050622	0.00831346896734243	0.00937196658907003	0.011573025069105
21.6666666666667	0.0114323029172145	0.00334277136355044	0.00364349388888477	0.00929444163693695	0.0236152828555349	0.0167298090573447	0.00820154120961174	0.00924529853855374	0.0115384785225467
21.8333333333333	0.0112460458412111	0.00329684012049994	0.00359343806448835	0.00913342164284124	0.0233669094688618	0.0165812097394642	0.00809115157665575	0.00911994191828657	0.0115021955090053
22	0.011063018766446	0.00325159960180452	0.00354429880749302	0.00897600506880902	0.0231209445238157	0.0164334475227163	0.00798224965779889	0.00899587370938267	0.0114642233411073
22.1666666666667	0.0108831541827906	0.00320704240978277	0.00349605380789148	0.00882205973634298	0.0228773376624541	0.0162865273772382	0.00787478504236553	0.00887307089295621	0.0114246093314792
22.3333333333333	0.0107063845801167	0.0031631611467533	0.00344868075567645	0.00867145346694584	0.0226360385268347	0.0161404542731677	0.00776870731968009	0.00875151045012132	0.0113834007927474
22.5	0.0105326424482955	0.00311994841503469	0.00340215734084061	0.0085240540821203	0.0223969967590151	0.0159952331806422	0.00766396607906696	0.00863116936199216	0.0113406450375382
22.6666666666667	0.0103618602771988	0.00307739681694554	0.00335646125337668	0.00837972940336907	0.0221601620010529	0.0158508690697992	0.00756051090985054	0.00851202460968289	0.0112963893784781
22.8333333333333	0.0101939705566981	0.00303549895480445	0.00331157018327736	0.00823834725219485	0.0219254838950056	0.0157073669107761	0.00745829140135523	0.00839405317430764	0.0112506811281935
23	0.0100289057766648	0.00299424743093001	0.00326746182053535	0.00809977545010034	0.0216929120829309	0.0155647316737106	0.00735725714290542	0.00827723203698058	0.0112035675993108
23.1666666666667	0.00986659842697055	0.00295363484764081	0.00322411385514335	0.00796388181858827	0.0214623962068863	0.0154229683287401	0.00725735772382553	0.00816153817881584	0.0111550961044564
23.3333333333333	0.00970698099748684	0.00291365380725547	0.00318150397709407	0.00783053417916131	0.0212338859089296	0.0152820818460021	0.00715854273343994	0.00804694858092759	0.0111053139562567
23.5	0.00954998597808521	0.00287429691209255	0.0031396098763802	0.00769960035332219	0.0210073308311182	0.0151420771956342	0.00706076176107305	0.00793344022442997	0.0110542684673382
23.6666666666667	0.00939554585863721	0.00283555676447068	0.00309840924299446	0.00757094816257362	0.0207826806155097	0.0150029593477738	0.00696396439604928	0.00782099009043714	0.0110020069503272
23.8333333333333	0.00924359312901436	0.00279742596670843	0.00305787976692955	0.00744444542841828	0.0205598849041619	0.0148647332725585	0.006868100227693	0.00770957516006324	0.0109485767178502
24	0.0090940602790882	0.00275989712112441	0.00301799913817816	0.0073199599723589	0.0203388933391322	0.0147274039401257	0.00677311884532863	0.00759917241442242	0.0108940250825336
24.1666666666667	0.00894687979873028	0.0027229628300372	0.00297874504673301	0.00719735961589818	0.0201196555624783	0.014590976320613	0.00667896983828056	0.00748975883462885	0.0108383993570038
24.3333333333333	0.00880198417781211	0.00268661569576542	0.00294009518258679	0.00707651218053882	0.0199021212162578	0.0144554553841579	0.00658560279587319	0.00738131140179665	0.0107817468538872
24.5	0.00865930590620523	0.00265084832062764	0.00290202723573221	0.00695728548778353	0.0196862399425282	0.0143208461008979	0.00649296730743092	0.00727380709703999	0.0107241148858103
24.6666666666667	0.00851877747378119	0.00261565330694247	0.00286451889616197	0.00683954735913501	0.0194719613833472	0.0141871534409705	0.00640101296227816	0.00716722290147303	0.0106655507653993
24.8333333333333	0.00838033137041152	0.0025810232570285	0.00282754785386877	0.00672316561609597	0.0192592351807724	0.0140543823745131	0.00630968934973928	0.00706153579620989	0.0106061018052809
25	0.00824390008596775	0.00254695077320433	0.00279109179884532	0.00660800808016912	0.0190480109768614	0.0139225378716634	0.00621894605913871	0.00695672276236475	0.0105458153180812
25.1666666666667	0.00810942448767468	0.0025134281535996	0.00275513107798427	0.0064939660938903	0.0188382481179692	0.0137916236246533	0.00612874342368296	0.00685276602151677	0.0104847350642764
25.3333333333333	0.00797687895217013	0.00248044647958811	0.0027196566657781	0.00638102508392792	0.0186299447676404	0.0136616382140928	0.00603908475210705	0.00674966875710525	0.0104228905957404
25.5	0.00784624623344521	0.00244799652835471	0.00268466219361924	0.00626919399798355	0.0184231087937173	0.0135325789426863	0.00594998409702812	0.00664743939303452	0.0103603079121968
25.6666666666667	0.00771750908549101	0.00241606907708428	0.00265014129290012	0.00615848178375872	0.0182177480640419	0.0134044431131384	0.00586145551106333	0.00654608635320889	0.010297013013369
25.8333333333333	0.00759065026229862	0.00238465490296164	0.00261608759501316	0.00604889738895501	0.0180138704464564	0.0132772280281533	0.00577351304682982	0.00644561806153268	0.0102330318989806
26	0.00746565251785913	0.00235374478317167	0.0025824947313508	0.00594044976127395	0.0178114838088028	0.0131509309904357	0.00568617075694473	0.00634604294191022	0.0101683905687552
26.1666666666667	0.00734249860616364	0.00232332949489921	0.00254935633330546	0.00583314784841711	0.0176105960189233	0.0130255493026899	0.00559944269402522	0.00624736941824584	0.0101031150224163
26.3333333333333	0.00722117128120324	0.00229339981532911	0.00251666603226958	0.00572700059808603	0.0174112149446599	0.0129010802676204	0.00551334291068841	0.00614960591444384	0.0100372312596874
26.5	0.00710165329696901	0.00226394652164623	0.00248441745963559	0.00562201695798228	0.0172133484538549	0.0127775211879316	0.00542788545955147	0.00605276085440855	0.00997076528029199
