Time	r1:	r2:	r3:	r4:	r5:	r6:
7.16666666666667	0.0488597132098892	0.0100892714351437	0.0125108602288216	0.0455198555135983	0.0443181618724762	0.039001659228536
7.25	0.0484495205489732	0.00998592125974576	0.0123624269339139	0.0453474023548274	0.044334405969451	0.0391353297765201
7.33333333333333	0.0480427099665324	0.00988422894580552	0.0122149803947169	0.0451710069782066	0.0443449765619441	0.0392638595605317
7.41666666666667	0.0476392766929954	0.00978408766685442	0.0120685851340109	0.0449907554519144	0.0443500240409798	0.039387492616854
7.5	0.047239215958791	0.00968539059642388	0.0119233056745765	0.0448067338441293	0.0443496987975822	0.0395064729817702
7.58333333333333	0.0468425229943478	0.00958803090804533	0.0117792065391939	0.0446190282230298	0.0443441512227757	0.0396210446915637
7.66666666666667	0.0464491930300946	0.00949190177525017	0.0116363522506437	0.0444277246567946	0.0443335317075844	0.0397314517825176
7.75	0.0460592212964598	0.00939689637156982	0.0114948073317061	0.044232909213602	0.0443179906430327	0.0398379382909152
7.83333333333333	0.0456726030238723	0.00930290787053569	0.0113546363051616	0.0440346679616305	0.0442976784201447	0.0399407482530398
7.91666666666667	0.0452893334427606	0.00920982944567921	0.0112159036937906	0.0438330869690588	0.0442727454299447	0.0400401257051746
8	0.0449094077835535	0.00911755427053178	0.0110786740203734	0.0436282523040653	0.0442433420634571	0.0401363146836028
8.08333333333333	0.0445328212766796	0.00902597551862483	0.0109430118076906	0.0434202500348285	0.0442096187117059	0.0402295592246078
8.16666666666667	0.0441595691525676	0.00893498636348977	0.0108089815785225	0.043209166229527	0.0441717257657155	0.0403201033644727
8.25	0.0437896466416461	0.00884447997865802	0.0106766478556494	0.0429950869563392	0.04412981361651	0.0404081911394808
8.33333333333333	0.0434230489743439	0.00875434953766098	0.0105460751618518	0.0427780982834437	0.0440840326551139	0.0404940665859154
8.41666666666667	0.0430597670078168	0.00866451009068878	0.0104173145489436	0.0425582847739566	0.0440345087709067	0.040577921103237
8.5	0.0426997741061296	0.00857496419456629	0.0102903631848723	0.0423357249707448	0.0439812698466899	0.0406597355436147
8.58333333333333	0.0423430392600743	0.0084857362827771	0.0101652047666189	0.0421104959116125	0.0439243192636206	0.040739438122395
8.66666666666667	0.0419895314604431	0.00839685078880478	0.0100418229911646	0.0418826746343644	0.0438636604028558	0.0408169570549244
8.75	0.0416392196980278	0.00830833214613292	0.00992020155549034	0.0416523381768047	0.0437992966455524	0.0408922205565495
8.83333333333333	0.0412920729636206	0.00822020478824509	0.0098003241565772	0.041419563576738	0.0437312313728675	0.0409651568426165
8.91666666666667	0.0409480602480134	0.00813249314862487	0.00968217449140621	0.0411844278719687	0.0436594679659579	0.0410356941284721
9	0.0406071505419983	0.00804522166075584	0.00956573625695842	0.0409470081003011	0.0435840098059807	0.0411037606294626
9.08333333333333	0.0402693128363673	0.00795841475812158	0.00945099315021488	0.0407073812995397	0.0435048602740929	0.0411692845609346
9.16666666666667	0.0399345161219124	0.00787209687420567	0.00933792886815663	0.040465624507489	0.0434220227514515	0.0412321941382345
9.25	0.0396027293894258	0.00778629244249169	0.00922652710776471	0.0402218147619534	0.0433355006192134	0.0412924175767087
9.33333333333333	0.0392739216296993	0.00770102589646321	0.00911677156602017	0.0399760291007373	0.0432452972585357	0.0413498830917037
9.41666666666667	0.038948061833525	0.00761632166960382	0.00900864593990407	0.0397283445616452	0.0431514160505752	0.0414045188985661
9.5	0.038625118991695	0.00753220419539709	0.00890213392639743	0.0394788381824814	0.0430538603764891	0.0414562532126422
9.58333333333333	0.0383050620950013	0.00744869790732661	0.00879721922248131	0.0392275870010504	0.0429526336174342	0.0415050142492785
9.66666666666667	0.0379878601342359	0.00736582723887595	0.00869388552513675	0.0389746680551566	0.0428477391545676	0.0415507302238216
9.75	0.0376734821001909	0.0072836166235287	0.0085921165313448	0.0387201583826045	0.0427391803690463	0.0415933293516177
9.83333333333333	0.0373618969836582	0.00720209049476842	0.0084918959380865	0.0384641350211984	0.0426269606420272	0.0416327398480135
9.91666666666667	0.0370530737754299	0.0071212732860787	0.0083932074423429	0.0382066750087429	0.0425110833546673	0.0416688899283554
10	0.036746981466298	0.00704118943094312	0.00829603474109503	0.0379478553830423	0.0423915518881237	0.0417017078079898
10.0833333333333	0.0364435890470546	0.00696186336284527	0.00820036153132396	0.0376877531819012	0.0422683696235532	0.0417311217022633
10.1666666666667	0.0361428655084916	0.0068833195152687	0.00810617151001071	0.0374264454431238	0.0421415399421129	0.0417570598265222
10.25	0.0358447798414012	0.00680558232169702	0.00801344837413635	0.0371640092045146	0.0420110662249598	0.041779450396113
10.3333333333333	0.0355493010365753	0.00672867621561379	0.00792217582068191	0.0369005215038781	0.0418769518532508	0.0417982216263823
10.4166666666667	0.0352563980848059	0.00665262563050259	0.00783233754662843	0.0366360593790187	0.041739200208143	0.0418133017326764
10.5	0.0349660399768852	0.006577454999847	0.00774391724895696	0.0363706998677409	0.0415978146707933	0.0418246189303419
10.5833333333333	0.0346781957036051	0.00650318875713061	0.00765689862464855	0.036104520007849	0.0414527986223587	0.0418321014347252
10.6666666666667	0.0343928342557576	0.00642985133583699	0.00757126537068425	0.0358375968371474	0.0413041554439962	0.0418356774611727
10.75	0.0341099246241348	0.00635746716944972	0.00748700118404509	0.0355700073934407	0.0411518885168627	0.041835275225031
10.8333333333333	0.0338294357995287	0.00628606069145238	0.00740408976171212	0.0353018287145332	0.0409960012221153	0.0418308229416465
10.9166666666667	0.0335513367727313	0.00621565633532855	0.00732251480066639	0.0350331378382294	0.040836496940911	0.0418222488263656
11	0.0332755965345347	0.0061462785345618	0.00724225999788894	0.0347640118023337	0.0406733790544067	0.0418094810945349
11.0833333333333	0.0330021840757309	0.00607795172263572	0.00716330905036082	0.0344945276446506	0.0405066509437594	0.0417924479615007
11.1666666666667	0.0327310683871119	0.00601070033303389	0.00708564565506308	0.0342247624029843	0.0403363159901261	0.0417710776426096
11.25	0.0324622184594697	0.00594454879923988	0.00700925350897675	0.0339547931151395	0.0401623775746637	0.0417452983532081
11.3333333333333	0.0321956032835964	0.00587952155473728	0.00693411630908288	0.0336846968189205	0.0399848390785294	0.0417150383086425
11.4166666666667	0.0319311918502841	0.00581564303300965	0.00686021775236252	0.0334145505521318	0.03980370388288	0.0416802257242594
11.5	0.0316689531503246	0.00575293766754059	0.00678754153579671	0.0331444313525777	0.0396189753688726	0.0416407888154052
11.5833333333333	0.0314088561745101	0.00569142989181367	0.00671607135636651	0.0328744162580627	0.039430656917664	0.0415966557974264
11.6666666666667	0.0311508699136326	0.00563114413931247	0.00664579091105294	0.0326045823063913	0.0392387519104114	0.0415477548856694
11.75	0.0308949633584841	0.00557210484352057	0.00657668389683706	0.0323350065353679	0.0390432637282717	0.0414940142954807
11.8333333333333	0.0306411054998567	0.00551433643792155	0.00650873401069992	0.0320657659827968	0.0388441957524018	0.0414353622422068
11.9166666666667	0.0303892653285423	0.00545786335599898	0.00644192494962255	0.0317969376864826	0.0386415513639588	0.0413717269411942
12	0.030139411835333	0.00540271003123644	0.00637624041058601	0.0315285986842296	0.0384353339440997	0.0413030366077893
12.0833333333333	0.0298915140110208	0.00534890089711753	0.00631166409057134	0.0312608260138423	0.0382255468739814	0.0412292194573385
12.1666666666667	0.0296455408463978	0.0052964603871258	0.00624817968655957	0.0309936967131252	0.0380121935347609	0.0411502037051884
12.25	0.029401461332256	0.00524541293474485	0.00618577089553177	0.0307272878198826	0.0377952773075952	0.0410659175666853
12.3333333333333	0.0291592444593874	0.00519578297345825	0.00612442141446897	0.0304616763719189	0.0375748015736413	0.0409762892571759
12.4166666666667	0.028918859218584	0.00514759493674959	0.00606411494035222	0.0301969394070387	0.0373507697140562	0.0408812469920065
12.5	0.0286802746006379	0.00510087325810243	0.00600483517016256	0.0299331539630463	0.0371231851099969	0.0407807189865235
12.5833333333333	0.0284434636393193	0.00505563336103303	0.00594656740234502	0.029670386604971	0.0368920700315215	0.040674660042729
12.6666666666667	0.0282084155403119	0.00501185462918833	0.00588930334120054	0.0294086620067413	0.0366575223042931	0.0405631313092463
12.75	0.0279751235522772	0.00496950743624793	0.00583303629249405	0.0291479943695107	0.036419658642876	0.0404462205213543
12.8333333333333	0.027743580923877	0.00492856215589144	0.00577775956199047	0.0288883978944326	0.0361785957618346	0.040324015414332
12.9166666666667	0.0275137809037731	0.00488898916179847	0.00572346645545472	0.0286298867826603	0.0359344503757331	0.0401966037234582
13	0.0272857167406273	0.00485075882764862	0.00567015027865173	0.0283724752353472	0.0356873391991357	0.0400640731840118
13.0833333333333	0.0270593816831013	0.0048138415271215	0.00561780433734642	0.0281161774536468	0.0354373789466068	0.0399265115312717
13.1666666666667	0.0268347689798567	0.00477820763389671	0.0055664219373037	0.0278610076387124	0.0351846863327107	0.0397840065005169
13.25	0.0266118718795555	0.00474382752165387	0.00551599638428852	0.0276069799916975	0.0349293780720116	0.0396366458270261
13.3333333333333	0.0263906836308593	0.00471067156407258	0.00546652098406579	0.0273541087137553	0.0346715708790739	0.0394845172460783
13.4166666666667	0.0261711974824299	0.00467871013483244	0.00541798904240043	0.0271024080060394	0.0344113814684617	0.0393277084929525
13.5	0.025953406682929	0.00464791360761307	0.00537039386505736	0.0268518920697031	0.0341489265547395	0.0391663073029273
13.5833333333333	0.0257373044810184	0.00461825235609407	0.00532372875780152	0.0266025751058998	0.0338843228524715	0.0390004014112819
13.6666666666667	0.0255228841253598	0.00458969675395505	0.00527798702639782	0.0263544713157829	0.033617687076222	0.038830078553295
13.75	0.0253101388646149	0.00456221717487561	0.00523316197661119	0.0261075949005058	0.0333491359405553	0.0386554264642455
13.8333333333333	0.0250990619474456	0.00453578399253536	0.00518924691420656	0.0258619600612219	0.0330787861600356	0.0384765328794124
13.9166666666667	0.0248896466225136	0.00451036758061391	0.00514623514494883	0.0256175809990846	0.0328067544492273	0.0382934855340745
14	0.0246818861384806	0.00448593831279086	0.00510411997460294	0.0253744719152473	0.0325331575226946	0.0381063721635107
14.0833333333333	0.0244757737440083	0.00446246656274582	0.00506289470893382	0.0251326470108633	0.0322581120950019	0.037915280503
14.1666666666667	0.0242713026877586	0.0044399227041584	0.00502255265370638	0.0248921204870861	0.0319817348807133	0.0377202982878211
14.25	0.0240684662183931	0.00441827711070821	0.00498308711468555	0.0246529065450691	0.0317041425943933	0.0375215132532531
14.3333333333333	0.0238672575845737	0.00439750015607485	0.00494449139763626	0.0244150193859657	0.0314254519506061	0.0373190131345747
14.4166666666667	0.023667670034962	0.00437756221393792	0.00490675880832342	0.0241784732109292	0.031145779663916	0.0371128856670649
14.5	0.0234696968182198	0.00435843365797704	0.00486988265251195	0.0239432822211131	0.0308652424488872	0.0369032185860026
14.5833333333333	0.0232733311830088	0.00434008486187181	0.00483385623596679	0.0237094606176707	0.0305839570200841	0.0366900996266667
14.6666666666667	0.0230785663779909	0.00432248619930184	0.00479867286445286	0.0234770226017555	0.0303020400920709	0.036473616524336
14.75	0.0228853956518277	0.00430560804394674	0.00476432584373508	0.0232459823745208	0.030019608379412	0.0362538570142895
14.8333333333333	0.0226938122531811	0.00428942076948611	0.00473080847957837	0.02301635413712	0.0297367785966715	0.036030908831806
14.9166666666667	0.0225038094307126	0.00427389474959955	0.00469811407774766	0.0227881520907066	0.0294536674584139	0.0358048597121644
15	0.0223153804330842	0.00425900035796668	0.00466623594400787	0.0225613904364339	0.0291703916792034	0.0355757973906437
15.0833333333333	0.0221285185089575	0.00424470796826711	0.00463516738412392	0.0223360833754553	0.0288870679736043	0.0353438096025227
15.1666666666667	0.0219432169069943	0.00423098795418043	0.00460490170386074	0.0221122451089243	0.0286038130561809	0.0351089840830803
15.25	0.0217594688758564	0.00421781068938626	0.00457543220898325	0.0218898898379941	0.0283207436414974	0.0348714085675954
15.3333333333333	0.0215772676642055	0.0042051465475642	0.00454675220525638	0.0216690317638183	0.0280379764441182	0.0346311707913468
15.4166666666667	0.0213966065207032	0.00419296590239386	0.00451885499844504	0.0214496850875502	0.0277556281786075	0.0343883584896136
15.5	0.0212174786940115	0.00418123912755485	0.00449173389431416	0.0212318640103431	0.0274738155595296	0.0341430593976745
15.5833333333333	0.0210398774327921	0.00416993659672677	0.00446538219862867	0.0210155827333506	0.0271926553014489	0.0338953612508085
15.6666666666667	0.0208637959857066	0.00415902868358923	0.00443979321715349	0.0208008554577259	0.0269122641189296	0.0336453517842945
15.75	0.0206892276014168	0.00414848576182183	0.00441496025565354	0.0205876963846226	0.0266327587265359	0.0333931187334113
15.8333333333333	0.0205161655285845	0.00413827820510419	0.00439087661989375	0.0203761197151939	0.0263542558388323	0.0331387498334378
15.9166666666667	0.0203446030158715	0.00412837638711591	0.00436753561563904	0.0201661396505933	0.0260768721703829	0.032882332819653
16	0.0201745333119394	0.0041187506815366	0.00434493054865432	0.0199577703919741	0.025800724435752	0.0326239554273357
16.0833333333333	0.0200059496654501	0.00410937146204586	0.00432305472470454	0.0197510261404899	0.025525929349504	0.0323637053917649
16.1666666666667	0.0198388453250652	0.0041002091023233	0.0043019014495546	0.0195459210972939	0.0252526036262032	0.0321016704482193
16.25	0.0196732135394466	0.00409123397604852	0.00428146402896944	0.0193424694635395	0.0249808639804137	0.0318379383319779
16.3333333333333	0.0195090475572559	0.00408241645690115	0.00426173576871397	0.0191406854403802	0.0247108271267	0.0315725967783197
16.4166666666667	0.019346340627155	0.00407372691856077	0.00424270997455313	0.0189405832289693	0.0244426097796263	0.0313057335225234
16.5	0.0191850859978055	0.004065135734707	0.00422437995225182	0.0187421770304603	0.0241763286537568	0.031037436299868
16.5833333333333	0.0190252769178692	0.00405661327901944	0.00420673900757499	0.0185454810460065	0.023912100463656	0.0307677928456323
16.6666666666667	0.018866906636008	0.00404812992517771	0.00418978044628754	0.0183505094767614	0.023650041923888	0.0304968908950953
16.75	0.0187099670739644	0.00403966131469247	0.00417349550837395	0.0181572722138416	0.0233902479602201	0.0302248168069361
16.8333333333333	0.0185544448458052	0.00403120416039871	0.00415786717069682	0.0179657619082173	0.0231327263432316	0.0299516514334348
16.9166666666667	0.0184003252386781	0.00402276044296246	0.00414287634433828	0.0177759669008218	0.0228774630547046	0.0296774742502715
17	0.0182475935397308	0.00401433214304978	0.0041285039403805	0.0175878755325887	0.0226244440764214	0.0294023647331265
17.0833333333333	0.0180962350361109	0.0040059212413267	0.00411473086990561	0.0174014761444513	0.0223736553901641	0.0291264023576802
17.1666666666667	0.0179462350149662	0.00399752971845926	0.00410153804399575	0.0172167570773431	0.0221250829777149	0.0288496665996128
17.25	0.0177975787634443	0.00398915955511352	0.00408890637373308	0.0170337066721975	0.0218787128208561	0.0285722369346045
17.3333333333333	0.0176502515686929	0.00398081273195552	0.00407681677019972	0.0168523132699479	0.0216345309013699	0.0282941928383356
17.4166666666667	0.0175042387178597	0.0039724912296513	0.00406525014447784	0.0166725652115278	0.0213925232010384	0.0280156137864864
17.5	0.0173595254980924	0.0039641970288669	0.00405418740764958	0.0164944508378706	0.0211526757016438	0.0277365792547372
17.5833333333333	0.0172160971965386	0.00395593211026837	0.00404360947079707	0.0163179584899097	0.0209149743849683	0.0274571687187681
17.6666666666667	0.0170739391003461	0.00394769845452175	0.00403349724500246	0.0161430765085786	0.0206794052327942	0.0271774616542596
17.75	0.0169330364966625	0.0039394980422931	0.0040238316413479	0.0159697932348106	0.0204459542269036	0.0268975375368918
17.8333333333333	0.0167933746726356	0.00393133285424844	0.00401459357091553	0.0157980970095393	0.0202146073490788	0.0266174758423451
17.9166666666667	0.0166549389154129	0.00392320487105383	0.0040057639447875	0.015627976173698	0.0199853505811019	0.0263373560462996
18	0.0165177145121422	0.0039151160733753	0.00399732367404594	0.0154594190682201	0.0197581699047551	0.0260572576244356
18.0833333333333	0.0163816867499713	0.00390706844187892	0.00398925366977301	0.0152924140340392	0.0195330513018207	0.0257772600524335
18.1666666666667	0.0162468409160476	0.00389906395723071	0.00398153484305085	0.0151269494120886	0.0193099807540808	0.0254974428059735
18.25	0.016113162297519	0.00389110460009672	0.0039741481049616	0.0149630135433017	0.0190889442433176	0.0252178853607358
18.3333333333333	0.0159806361815332	0.003883192351143	0.00396707436658742	0.014800594768612	0.0188699277513133	0.0249386671924008
18.4166666666667	0.0158492478552377	0.00387532919103558	0.00396029453901043	0.014639681428953	0.0186529172598502	0.0246598677766486
18.5	0.0157189826057804	0.00386751710044053	0.00395378953331279	0.0144802618652579	0.0184378987507103	0.0243815665891596
18.5833333333333	0.0155898257203088	0.00385975806002387	0.00394754026057664	0.0143223244184604	0.018224858205676	0.024103843105614
18.6666666666667	0.0154617624859707	0.00385205405045165	0.00394152763188412	0.0141658574294938	0.0180137816065295	0.023826776801692
18.75	0.0153347781899137	0.00384440705238992	0.00393573255831739	0.0140108492392915	0.0178046549350528	0.0235504471530741
18.8333333333333	0.0152088581192856	0.00383681904650472	0.00393013595095857	0.0138572881887869	0.0175974641730283	0.0232749336354403
18.9166666666667	0.015083987561234	0.0038292920134621	0.00392471872088983	0.0137051626189136	0.017392195302238	0.0230003157244711
19	0.0149601518029066	0.0038218279339281	0.0039194617791933	0.0135544608706049	0.0171888343044643	0.0227266728958465
19.0833333333333	0.0148373361314511	0.00381442878856876	0.00391434603695112	0.0134051712847942	0.0169873671614893	0.022454084625247
19.1666666666667	0.0147155258340152	0.00380709655805012	0.00390935240524545	0.013257282202415	0.0167877798550953	0.0221826303883528
19.25	0.0145947061977465	0.00379983322303824	0.00390446179515842	0.0131107819644007	0.0165900583670643	0.0219123896608441
